,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1
0,8,1,16,1,0.13902040000016314,57.5455113061868,2.716588020324707,2.6990089416503906
1,8,2,16,1,0.13559945900010462,58.9972855274727,2.7478394508361816,2.730259418487549
2,8,4,16,1,0.1901434869998866,42.073489480103895,2.8110766410827637,2.793494701385498
3,8,8,16,1,0.23566869799992674,33.94595917020124,2.9385828971862793,2.9123969078063965
4,8,1,32,1,0.23285525699998288,34.35610646316904,3.0058517456054688,2.978384017944336
5,8,2,32,1,0.22291351299986673,35.888358190312054,3.035728931427002,2.984457492828369
6,8,4,32,1,0.23110713599999144,34.615980010242076,3.090785503387451,2.9839701652526855
7,8,8,32,1,0.34457858199994007,23.21676510933402,3.1540274620056152,2.983731746673584
8,8,1,48,1,0.3526954440001191,22.682459147380705,3.214350700378418,3.0341720581054688
9,8,2,48,1,0.3131616099999519,25.54591541409315,3.242077350616455,3.045539379119873
10,8,4,48,1,0.34917625999992197,22.91106503060027,3.2406067848205566,3.031862735748291
11,8,8,48,1,0.3861310610000146,20.718353968420317,3.2511191368103027,3.0312628746032715
12,8,1,64,1,0.47860508999997364,16.715242205218587,3.304014205932617,3.0822086334228516
13,8,2,64,1,0.387104607000083,20.6662484902906,3.3038315773010254,3.0820260047912598
14,8,4,64,1,0.38902285099993605,20.56434468935943,3.301870822906494,3.0800652503967285
15,8,8,64,1,0.4252262300001348,18.813514867127232,3.3244071006774902,3.078794002532959
16,8,1,80,1,0.6045391709999421,13.233220250670515,3.394028663635254,3.130596160888672
17,8,2,80,1,0.5028234090000296,15.910158232111124,3.4102654457092285,3.13645601272583
18,8,4,80,1,0.520848802999808,15.35954379452217,3.4078145027160645,3.1340174674987793
19,8,8,80,1,0.6062858549998964,13.195095900763455,3.4029335975646973,3.132784366607666
20,8,1,96,1,0.718767256999854,11.130167550191599,3.4530067443847656,3.179685592651367
21,8,2,96,1,0.5846416909998879,13.683594795160671,3.450077533721924,3.1828904151916504
22,8,4,96,1,0.7162008910001987,11.170050331587454,3.4520630836486816,3.1809372901916504
23,8,8,96,1,0.6508712739998828,12.291216895833447,3.4500985145568848,3.1779961585998535
24,8,1,112,1,0.8857940200000485,9.031445030527031,3.502814292907715,3.2275390625
