,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1
0,8,1,128,128,6.187940048999991,165.4831804916217,3.090353488922119,3.0435948371887207
1,8,2,128,128,6.450218523999993,158.7543113756375,3.1448488235473633,3.08231258392334
2,8,4,128,128,9.132288167000013,112.12961979236222,3.267735481262207,3.2051095962524414
3,8,1,128,256,10.624576936000011,192.76061647787742,3.5065245628356934,3.4281487464904785
4,8,2,128,256,12.517284268999987,163.61376445464523,3.558199882507324,3.447628974914551
5,8,4,128,256,18.144585745,112.87113570858764,3.6793899536132812,3.5682716369628906
6,8,1,128,384,16.82855774700002,182.54683771386394,3.924940586090088,3.7912678718566895
7,8,2,128,384,19.80678279199998,155.0983838344908,3.95632266998291,3.7983579635620117
8,8,4,128,384,28.37130911700001,108.27840151229631,3.9482831954956055,3.8053503036499023
9,8,1,256,128,7.453058994999992,137.39325029990604,3.933851718902588,3.823483943939209
10,8,2,256,128,7.89210850500001,129.74986334149477,3.939974308013916,3.8296074867248535
11,8,4,256,128,10.66934764499996,95.97587725805178,3.9360690116882324,3.85744047164917
12,8,1,256,256,13.464986555000053,152.09818380691223,3.988100528717041,3.877951145172119
13,8,2,256,256,14.666557925000006,139.6373989366015,3.987919807434082,3.8777685165405273
14,8,4,256,256,20.201501498000027,101.37860298170185,3.9804277420043945,3.90504789352417
15,8,1,256,384,20.153661669999906,152.42887621622035,4.2144455909729,4.120498180389404
16,8,2,256,384,21.74315680999996,141.2858319904655,4.194758415222168,4.100476264953613
17,8,4,256,384,30.09200553000005,102.08691464373776,4.186469078063965,4.091060638427734
18,8,1,384,128,9.466225329000054,108.1740571780968,4.36919641494751,4.3066725730896
19,8,2,384,128,9.297554934999994,110.13648288812189,4.35467004776001,4.292147159576416
20,8,4,384,128,11.73726462400009,87.24349606177816,4.351619243621826,4.289096355438232
21,8,1,384,256,16.091663418000053,127.27086981629989,4.36919641494751,4.3066725730896
22,8,2,384,256,16.665022834999945,122.8921208375894,4.35467004776001,4.292147159576416
23,8,4,384,256,21.37360980599999,95.81909740979206,4.351619243621826,4.289096355438232
24,8,1,384,384,23.439411791999987,131.06130935625663,4.426428318023682,4.316366672515869
25,8,2,384,384,24.191227507999997,126.98818193430222,4.402340888977051,4.292487144470215
26,8,4,384,384,31.109832411999946,98.74691574407332,4.3911943435668945,4.289096355438232
27,16,1,128,128,10.298085913000023,198.87190855677954,4.004828929901123,3.9269347190856934
28,16,2,128,128,8.793070693999994,232.91067151290682,3.9887466430664062,3.911609649658203
29,16,4,128,128,11.279626033999875,181.5663031581693,3.9806737899780273,3.90504789352417
30,16,1,128,256,20.037082718999955,204.42097571998397,4.425903797149658,4.316514492034912
31,16,2,128,256,16.96135587399999,241.49012793716247,4.402240753173828,4.292852401733398
32,16,4,128,256,21.91604175400016,186.8950628026792,4.390561103820801,4.280411720275879
33,16,1,128,384,31.1849298730001,197.01824006086582,4.849052906036377,4.708535671234131
34,16,2,128,384,26.438040491000038,232.39241206592155,4.81787109375,4.6770219802856445
35,16,4,128,384,33.619078126999966,182.75337523504743,4.802218437194824,4.660513877868652
36,16,1,256,128,13.685411607000106,149.64840362948567,4.773474216461182,4.69531774520874
37,16,2,256,128,11.836670486000003,173.02162820383506,4.7534966468811035,4.6753411293029785
38,16,4,256,128,13.48269462799999,151.8984191592418,4.74568510055542,4.667529582977295
39,16,1,256,256,24.581609986999865,166.6286301900565,4.848839282989502,4.708428859710693
40,16,2,256,256,21.02476023400004,194.8179172752792,4.818010330200195,4.676962852478027
41,16,4,256,256,25.07531138599984,163.34792166476933,4.802054405212402,4.667529582977295
42,16,1,256,384,36.9887930939999,166.1043652975161,5.269424915313721,5.098008632659912
43,16,2,256,384,31.460914179000156,195.289938653501,5.231138229370117,5.058990478515625
44,16,4,256,384,37.32570740799997,164.6050517634172,5.211544990539551,5.038575172424316
45,16,1,384,128,18.152202940000052,112.82377168046327,5.578489780426025,5.4690680503845215
46,16,2,384,128,14.89598748000003,137.48668913354885,5.552858829498291,5.4434380531311035
47,16,4,384,128,15.949588351000102,128.40456787535726,5.539432048797607,5.43001127243042
48,16,1,384,256,30.388367242000186,134.78841977198636,5.578489780426025,5.4690680503845215
49,16,2,384,256,25.17988556299997,162.66952404338076,5.552858829498291,5.4434380531311035
50,16,4,384,256,28.287119753999832,144.8008859021718,5.539432048797607,5.43001127243042
51,16,1,384,384,43.93444386400006,139.84471998823687,5.6927809715271,5.490100383758545
52,16,2,384,384,36.37248236400001,168.91890794017073,5.645759582519531,5.4434380531311035
53,16,4,384,384,41.4019054270002,148.39896706766538,5.622824668884277,5.43001127243042
54,24,1,128,128,14.905593298999975,206.09713000864596,4.427539348602295,4.319302082061768
55,24,2,128,128,14.22197683999957,216.00372680680675,4.403902053833008,4.294995307922363
56,24,4,128,128,13.596387736999986,225.9423649444871,4.393794536590576,4.289096355438232
57,24,1,128,256,28.76995735599985,213.5561038194829,5.060231685638428,4.9042649269104
58,24,2,128,256,27.699290725000083,221.81073374758702,5.024296760559082,4.868086814880371
59,24,4,128,256,26.21736332899991,234.34850876876374,5.009393692016602,4.852560043334961
60,24,1,128,384,45.026231387999815,204.68068758817347,5.694301128387451,5.491520404815674
61,24,2,128,384,43.12476168100011,213.7055288136324,5.64725399017334,5.443924903869629
62,24,4,128,384,40.2609437000001,228.9067059299948,5.624325752258301,5.4207587242126465
63,24,1,256,128,20.761749969999983,147.96440591178174,5.580381870269775,5.4709601402282715
64,24,2,256,128,18.852813377000075,162.94650239034124,5.552858829498291,5.4434380531311035
65,24,4,256,128,16.979721660999985,180.92169361385638,5.539432048797607,5.43001127243042
66,24,1,256,256,36.28260346700017,169.33735214420608,5.694041728973389,5.491360187530518
67,24,2,256,256,33.74293595900008,182.08255521882774,5.6467695236206055,5.443661689758301
68,24,4,256,256,30.748254287000236,199.81622184637533,5.623316764831543,5.43001127243042
69,24,1,256,384,53.93504413199844,170.87220652763602,5.832915782928467,5.583237171173096
