,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1
0,8,1,16,1,0.14503069199963647,55.160737976897,2.708653450012207,2.6910791397094727
1,8,1,32,1,0.23995383900000888,33.33974581669312,2.7598800659179688,2.740353584289551
2,8,1,48,1,0.3550053549997756,22.534871340194453,2.809687614440918,2.7882089614868164
3,8,1,64,1,0.4854326900003798,16.480142694950644,2.859678268432617,2.836247444152832
4,8,1,80,1,0.6087735950000024,13.141174429551217,2.910996437072754,2.884636878967285
5,8,1,96,1,0.726591567000014,11.01031220749063,2.9610633850097656,2.9337282180786133
6,8,1,112,1,0.8915762419997009,8.972872563379369,3.010870933532715,2.982560157775879
7,8,1,128,1,0.9370302520001133,8.5376112275178,3.061044692993164,3.0298051834106445
8,16,1,16,1,0.23843570700000782,67.10404327150327,2.7598800659179688,2.740353584289551
9,16,1,32,1,0.4929019379997044,32.46081779457235,2.859678268432617,2.836247444152832
10,16,1,48,1,0.7265803240002242,22.020965158967147,2.9610633850097656,2.9337282180786133
11,16,1,64,1,0.9379666860004363,17.058175134369918,3.061044692993164,3.0298051834106445
12,16,1,80,1,1.1884373329999107,13.463057374352276,3.1622467041015625,3.127102851867676
13,16,1,96,1,1.4872827529998176,10.757873691285898,3.262411117553711,3.223362922668457
14,16,1,112,1,1.7453248109995911,9.16734804843369,3.3634300231933594,3.3204774856567383
15,16,1,128,1,2.1664560670001265,7.385333237869469,3.463777542114258,3.4169206619262695
16,24,1,16,1,0.35583278700005394,67.447410347817,2.809687614440918,2.7882089614868164
17,24,1,32,1,0.7255038560001594,33.080458224325035,2.9610633850097656,2.9337282180786133
18,24,1,48,1,1.1405729049997717,21.04205693015722,3.111386299133301,3.0781946182250977
19,24,1,64,1,1.4562906529999964,16.48022662959443,3.262411117553711,3.223362922668457
20,24,1,80,1,1.8373216260001755,13.062492521925885,3.413435935974121,3.3685312271118164
21,24,1,96,1,2.4801026080003794,9.677018975981145,3.5646133422851562,3.513852119445801
