,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
26,16,4,128,192,36.27075339099997,84.69633831102801,7.047471046447754,7.915162086486816,7.915467262268066,6.929959297180176
27,16,8,128,192,56.247759343999974,54.615508881203006,7.041423797607422,7.909267425537109,7.909267425537109,6.923107147216797
28,16,1,128,256,40.115849302000015,102.10428225424084,7.290156841278076,8.197978973388672,8.197978973388672,7.15378999710083
29,16,2,128,256,36.919142581000074,110.94515510519872,7.2606916427612305,8.168055534362793,8.16828441619873,7.124081611633301
30,16,4,128,256,48.60312003700005,84.27442511677937,7.245104789733887,8.152010917663574,8.151782035827637,7.107550621032715
31,16,8,128,256,75.86078108900006,53.99364389874344,7.238595008850098,8.145520210266113,8.145386695861816,7.100125312805176
32,16,1,192,64,12.11591887700024,84.51690791227306,7.340516567230225,7.845689296722412,8.13084602355957,6.918138027191162
33,16,2,192,64,10.558778064999842,96.98091897530713,7.292413711547852,7.799539566040039,8.084695816040039,6.900548934936523
34,16,4,192,64,13.324405807999938,76.85145699969549,7.249320030212402,7.75449275970459,8.03964900970459,6.871247291564941
35,16,8,192,64,19.70862844200019,51.9569387090275,7.257308006286621,7.770293235778809,8.061553001403809,6.879783630371094
36,16,1,192,128,21.888754875999894,93.56402461455433,7.368579387664795,7.952182292938232,8.23733901977539,6.966854572296143
37,16,2,192,128,19.8661335769998,103.09001457490908,7.347781181335449,7.928515434265137,8.211718559265137,6.941723823547363
38,16,4,192,128,25.462372072000107,80.4324119610246,7.331820487976074,7.914507865905762,8.199625968933105,6.929312705993652
39,16,8,192,128,38.45631781700013,53.25522869208904,7.329617500305176,7.913273811340332,8.200085639953613,6.923222541809082
40,16,1,192,192,32.25703786899976,95.23503095590524,7.576944828033447,8.198848724365234,8.484004974365234,7.155018329620361
41,16,2,192,192,29.111081037000076,105.52682657492174,7.55063533782959,8.17081356048584,8.453864097595215,7.124848365783691
42,16,4,192,192,37.68702523899992,81.51346466106806,7.531132698059082,8.153607368469238,8.438763618469238,7.10945987701416
43,16,8,192,192,57.51471644999992,53.41241667548905,7.531435012817383,8.149633407592773,8.439298629760742,7.104795455932617
44,16,1,192,256,43.3285091570001,94.53360107910049,7.780276775360107,8.441547393798828,8.726703643798828,7.33921480178833
45,16,2,192,256,38.82243416399979,105.50600672531344,7.7484540939331055,8.407313346862793,8.690516471862793,7.3030900955200195
46,16,4,192,256,50.49998828099979,81.10892971317949,7.741011619567871,8.407050132751465,8.692732810974121,7.296847343444824
47,16,8,192,256,76.6680101349998,53.425150760892514,7.726805686950684,8.380988121032715,8.668097496032715,7.277144432067871
48,16,1,256,64,13.735900358000208,74.54917211914625,7.387582778930664,8.216974258422852,8.216974258422852,7.211130142211914
49,16,2,256,64,11.496375693000118,89.0715497949054,7.305582523345947,8.134973526000977,8.134973526000977,7.16851282119751
50,16,4,256,64,13.985267185000112,73.2199096702486,7.264583110809326,8.093975067138672,8.093975067138672,7.147204875946045
51,16,8,256,64,20.016975645000002,51.15657920360126,7.250279903411865,8.079671859741211,8.079671859741211,7.142747402191162
52,16,1,256,128,24.039866820000043,85.1918197107548,7.387582778930664,8.216974258422852,8.216974258422852,7.211130142211914
53,16,2,256,128,20.92231595899989,97.8859130133267,7.305582523345947,8.16638469696045,8.1666898727417,7.16851282119751
