,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1
0,8,1,16,1,0.8609495290002087,9.292066178710995,2.991455554962158,3.076162815093994
1,8,1,32,1,0.3206955530004052,24.945777779431484,3.0724005699157715,3.1646761894226074
2,8,1,48,1,0.5065855760003615,15.792001152425808,3.1134133338928223,3.198853015899658
3,8,1,64,1,0.5090052660016227,15.716929734032451,3.1735148429870605,3.2594428062438965
4,8,1,80,1,0.6643143030014471,12.042492482632236,3.2356152534484863,3.3223366737365723
5,8,1,96,1,0.9137652280005568,8.754984053732372,3.2953200340270996,3.3836894035339355
6,8,1,112,1,0.8238748040021164,9.710213203679244,3.3591599464416504,3.4492383003234863
7,8,1,128,1,1.2196655810002994,6.559175010447422,3.4207262992858887,3.5105605125427246
8,16,1,16,1,0.43186172600326245,37.0488955992343,3.1149516105651855,3.2067389488220215
9,16,1,32,1,0.5349199579977721,29.91101707980512,3.219207286834717,3.3061118125915527
10,16,1,48,1,0.9139443339990976,17.506536672742037,3.338435649871826,3.426805019378662
11,16,1,64,1,1.2120374100013578,13.200912668184126,3.4609179496765137,3.5507521629333496
12,16,1,80,1,1.2838073189996067,12.462929415660156,3.5822596549987793,3.6735587120056152
13,16,1,96,1,1.4599342170004093,10.959397905525982,3.7056727409362793,3.799008846282959
14,16,1,112,1,1.7376871310007118,9.207641418617058,3.83027982711792,3.924020290374756
15,16,1,128,1,2.4466880849977315,6.539452289855261,3.954089641571045,4.049783229827881
16,24,1,16,1,0.6854474669999036,35.01362417319047,3.246016025543213,3.331943988800049
17,24,1,32,1,0.9423747939981695,25.467574210231497,3.385789394378662,3.474158763885498
18,24,1,48,1,1.050337110998953,22.849806741736582,3.56821870803833,3.658785343170166
19,24,1,64,1,1.431024591998721,16.771200253434532,3.747344493865967,3.8401083946228027
20,24,1,80,1,1.9517643109975324,12.296566683163592,3.957155704498291,4.047562122344971
21,24,1,96,1,2.7659973250010808,8.67679797918482,4.1305975914001465,4.224826335906982
22,24,1,112,1,3.228483654002048,7.433830420745496,4.310326099395752,4.408461093902588
23,24,1,128,1,3.22099554399756,7.451112450225166,4.488429546356201,4.589982509613037
24,32,1,16,1,0.761340093002218,42.03115045972861,3.3106741905212402,3.397578716278076
25,32,1,32,1,1.2687021070014453,25.22262698501497,3.5504183769226074,3.6402525901794434
26,32,1,48,1,1.4596090390004974,21.923678974962208,3.791776180267334,3.88454008102417
27,32,1,64,1,2.4261412080013542,13.189669214003201,4.03474760055542,4.130441188812256
28,32,1,80,1,2.609766313998989,12.261634242249782,4.311559200286865,4.403346538543701
29,32,1,96,1,3.234930942002393,9.892019512537814,4.52626371383667,4.627816677093506
30,32,1,112,1,4.346796601999813,7.361743124874509,4.802640438079834,4.90224027633667
31,32,1,128,1,4.5440861390015925,7.042120026146975,5.022769451141357,5.130181789398193
32,40,1,16,1,0.9711036080007034,41.19024959896043,3.4190335273742676,3.5066704750061035
33,40,1,32,1,1.331061740002042,30.05119807585983,3.7167563438415527,3.8080554008483887
34,40,1,48,1,1.94451336000202,20.570699498798223,4.045301914215088,4.135136127471924
35,40,1,64,1,2.5652006670025003,15.593322001877139,4.355514049530029,4.447141170501709
36,40,1,80,1,3.2946916629989573,12.140741559891657,4.630371570587158,4.732656955718994
37,40,1,96,1,3.9470041099993978,10.134268646608048,4.935784816741943,5.041732311248779
38,40,1,112,1,4.609109591998276,8.678465808112414,5.2463250160217285,5.3559346199035645
39,40,1,128,1,5.267451939002058,7.593804454830617,5.557963848114014,5.67123556137085
40,48,1,16,1,1.2836406110000098,37.39364397532265,3.523768901824951,3.612222194671631
41,48,1,32,1,1.5381614760008233,31.206086453808904,3.883094310760498,3.975858211517334
42,48,1,48,1,2.769890652001777,17.329203939986147,4.262206554412842,4.355947017669678
43,48,1,64,1,3.2054823200014653,14.974345576792343,4.609553813934326,4.711106777191162
44,48,1,80,1,3.973323251000693,12.080567567189773,4.977046489715576,5.082993984222412
45,48,1,96,1,5.644273477002571,8.504194595739312,5.375945568084717,5.480428218841553
46,48,1,112,1,6.305282856999838,7.612664029292926,5.732001781463623,5.844296932220459
47,48,1,128,1,7.548794772999827,6.3586309395619205,6.09144926071167,6.210580348968506
48,56,1,16,1,1.274909462998039,43.92468769375362,3.6335549354553223,3.722290515899658
49,56,1,32,1,1.846798778999073,30.322740428900897,4.049432277679443,4.143661022186279
50,56,1,48,1,3.251826144998631,17.221092857663695,4.482285022735596,4.579931735992432
