,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
0,16,1,128,128,15.329387245998078,133.59959971881167,5.125911712646484,5.07220458984375,5.072380065917969,5.125911712646484
1,16,2,128,128,19.633441835998383,104.31181741374267,5.221418857574463,5.197910785675049,5.199004650115967,5.221874237060547
2,16,1,128,256,30.50309002299764,134.28147761134505,5.290828704833984,5.2390899658203125,5.239265441894531,5.290828704833984
3,16,2,128,256,36.026783869998326,113.69319045464356,5.371382236480713,5.3667378425598145,5.364720821380615,5.371837615966797
4,16,1,128,512,61.7977419609997,132.5614778153211,5.491512298583984,5.4436798095703125,5.443855285644531,5.491512298583984
5,16,2,128,512,71.16100522899796,115.1192282014276,5.413008213043213,5.443214416503906,5.442956447601318,5.413463592529297
6,16,1,128,1024,137.60364171000037,119.06661623483247,5.641307830810547,5.60125732421875,5.601432800292969,5.641307830810547
7,16,2,128,1024,145.53729317200123,112.57595660128705,5.499189853668213,5.600270748138428,5.600539684295654,5.499645233154297
8,16,1,256,128,18.75247501999911,109.21225053310842,5.542797088623047,5.49102783203125,5.491203308105469,5.542797088623047
9,16,2,256,128,20.731096985000477,98.78879065019014,5.496382713317871,5.490958213806152,5.4915313720703125,5.496837615966797
10,16,1,256,256,34.346652768999775,119.25470663903886,5.579303741455078,5.52947998046875,5.529655456542969,5.579280853271484
11,16,2,256,256,38.297382830998686,106.9524781386527,5.516462802886963,5.525598049163818,5.529151916503906,5.516918182373047
12,16,1,256,512,70.65848537700003,115.93795078243453,5.653743743896484,5.6078643798828125,5.608039855957031,5.653743743896484
13,16,2,256,512,72.37957637300133,113.18109901311524,5.560989856719971,5.608574390411377,5.608792781829834,5.561442852020264
14,16,1,256,1024,147.70619286199872,110.92290500850905,5.803264617919922,5.7651519775390625,5.765327453613281,5.803264617919922
15,16,2,256,1024,148.26207058999717,110.50702269839596,5.645735263824463,5.7645792961120605,5.764657497406006,5.646190643310547
16,16,1,512,128,26.44953435700154,77.43047466761423,5.969387054443359,5.919586181640625,5.919761657714844,5.969387054443359
17,16,2,512,128,22.651475152000785,90.41353758450923,5.78843879699707,5.8188796043396,5.819377422332764,5.836483001708984
18,16,1,512,256,43.674679972999,93.78431627964464,5.969387054443359,5.919586181640625,5.919761657714844,5.969387054443359
19,16,2,512,256,42.11699549200057,97.25290116618048,5.811026096343994,5.858078479766846,5.858900547027588,5.836483001708984
20,16,1,512,512,82.87065516700022,98.85284463470879,5.978221893310547,5.93621826171875,5.936393737792969,5.978221893310547
21,16,2,512,512,79.51598768000258,103.02330687216252,5.852644443511963,5.936086177825928,5.93555212020874,5.853099822998047
22,16,1,512,1024,166.0045318529992,98.6961007456616,6.127147674560547,6.09295654296875,6.093132019042969,6.127147674560547
23,16,2,512,1024,169.8893524039995,96.43923982380363,5.938826084136963,6.0924296379089355,6.092684268951416,5.939281463623047
24,16,1,1024,128,38.16295700900082,53.66460464572948,7.886562347412109,7.844573974609375,7.844749450683594,7.886562347412109
25,16,2,1024,128,32.56603941499998,62.88759814792484,6.589839935302734,6.934173107147217,6.9343485832214355,7.058254241943359
26,16,1,1024,256,60.107850691998465,68.14417672307917,7.886562347412109,7.844573974609375,7.844749450683594,7.886562347412109
27,16,2,1024,256,52.872011064002436,77.47010029638791,6.589839935302734,7.496795177459717,6.696189880371094,7.058254241943359
28,16,1,1024,512,102.80244214800041,79.68682288895742,7.886562347412109,7.844573974609375,7.844749450683594,7.886562347412109
29,16,2,1024,512,110.8418107739999,73.90712893262831,6.589839935302734,6.934173107147217,6.633689880371094,7.058254241943359
30,16,1,1024,1024,196.4341863080008,83.40707036763223,7.886562347412109,7.844573974609375,7.844749450683594,7.886562347412109
31,16,2,1024,1024,227.1801062559971,72.11899083072771,6.589839935302734,6.748463153839111,6.749422550201416,7.058254241943359
32,32,1,128,128,22.604556905997015,181.20240166766226,5.580516815185547,5.5306854248046875,5.530860900878906,5.580516815185547
33,32,2,128,128,23.945554909998464,171.0547120496972,5.517576694488525,5.527827739715576,5.5308003425598145,5.518489837646484
34,32,1,128,256,42.45752943000116,192.94575332052656,5.654979705810547,5.6091156005859375,5.609291076660156,5.654979705810547
35,32,2,128,256,45.5509206530005,179.84268775609,5.563109397888184,5.6092448234558105,5.599528789520264,5.564998626708984
36,32,1,128,512,88.59073663900199,184.94032922158772,5.804409027099609,5.766204833984375,5.766380310058594,5.804409027099609
37,32,2,128,512,93.10057170499931,175.9817335162531,5.646849155426025,5.765182971954346,5.765903949737549,5.647762298583984
38,32,1,128,1024,188.91450586200153,173.45412333733864,6.101741790771484,6.079254150390625,6.079429626464844,6.101741790771484
39,32,2,128,1024,221.1352115310001,148.18083367698492,5.820082187652588,6.068619251251221,6.0789875984191895,5.820995330810547
40,32,1,256,128,28.888982683001814,141.78415505126367,5.904979705810547,5.8591156005859375,5.859291076660156,5.904979705810547
41,32,2,256,128,29.078435058996547,140.86040021375712,5.812147617340088,5.86038064956665,5.860229969024658,5.813060760498047
42,32,1,256,256,51.74884968600236,158.30303571396814,5.979427337646484,5.937408447265625,5.937583923339844,5.979427337646484
43,32,2,256,256,51.05079990100057,160.46761296367936,5.853765964508057,5.936935901641846,5.936741352081299,5.854679107666016
44,32,1,256,512,98.74510892699982,165.92214214997065,6.128353118896484,6.094146728515625,6.094322204589844,6.128353118896484
45,32,2,256,512,107.41365860800215,152.5318121766259,5.939939975738525,6.0932135581970215,6.0605340003967285,5.940853118896484
46,32,1,256,1024,194.85047782799984,168.16997507660855,6.172298431396484,6.153717041015625,6.153717041015625,6.172298431396484
47,32,2,256,1024,242.32932370299977,135.22094437139043,5.985975742340088,6.279434680938721,6.281203746795654,5.986888885498047
48,32,1,512,128,40.80555627300009,100.37848700301164,6.631679534912109,6.589691162109375,6.589691162109375,6.631679534912109
49,32,2,512,128,39.06841141699988,104.84173406184883,6.396849155426025,6.515533924102783,6.515533924102783,6.492824554443359
50,32,1,512,256,65.71875892199978,124.65238440858133,6.758632659912109,6.716644287109375,6.716644287109375,6.758632659912109
51,32,2,512,256,71.86233528100001,113.99573876867758,6.439939975738525,6.593691349029541,6.594131946563721,6.492824554443359
52,32,1,512,512,117.04912334100027,139.9754182888525,6.777278900146484,6.750885009765625,6.750885009765625,6.777278900146484
53,32,2,512,512,136.75976662099993,119.8013158753386,6.526136875152588,6.750114917755127,6.749645709991455,6.527050018310547
54,32,1,512,1024,227.2572015779997,144.18904999476243,7.075862884521484,7.065093994140625,7.065093994140625,7.075862884521484
55,32,2,512,1024,279.105264711,117.40373308231815,6.698500156402588,7.064152240753174,7.064346790313721,6.699413299560547
56,32,1,1024,128,66.22667774599995,61.84818776067014,10.59005355834961,10.563690185546875,10.563690185546875,10.59005355834961
57,32,2,1024,128,60.894092519999504,67.26432450988159,7.996608734130859,9.864227294921875,9.864227294921875,8.93343734741211
58,32,1,1024,256,92.62644203400032,88.44126817472886,10.59005355834961,10.563690185546875,10.563690185546875,10.59005355834961
59,32,2,1024,256,94.93440291099978,86.29116262183618,7.996608734130859,8.739950180053711,7.970245361328125,8.934358596801758
60,32,1,1024,512,155.62143315000048,105.28112785214991,10.59005355834961,10.563690185546875,10.563690185546875,10.59005355834961
61,32,2,1024,512,168.06271773299977,97.48741553750881,7.996608734130859,9.864227294921875,10.520721435546875,8.93343734741211
62,32,1,1024,1024,284.4922214590006,115.18065355865043,10.59005355834961,10.563690185546875,10.563690185546875,10.59005355834961
63,32,2,1024,1024,319.7989207879991,102.46438580611265,7.996608734130859,9.864227294921875,10.520721435546875,8.93343734741211
