,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
23,32,1,128,256,55.076589955999225,148.73832977939634,9.065597534179688,8.56631088256836,8.56661605834961,8.812639236450195
24,32,1,192,64,17.76472373800061,115.28465233709842,8.47903060913086,7.980048656463623,7.980048656463623,8.224117279052734
25,32,1,192,128,30.76170268700116,133.15257746544793,8.613815307617188,8.11452865600586,8.11452865600586,8.400026321411133
26,32,1,192,192,45.10168532999887,136.22550809455868,9.067413330078125,8.568737030029297,8.568737030029297,8.81602668762207
27,32,1,192,256,60.90186838699992,134.51147258642496,9.514297485351562,9.015316009521484,9.015316009521484,9.222566604614258
28,32,1,256,64,21.180085267998948,96.69460599832094,9.183250427246094,8.683555603027344,8.683555603027344,8.849163055419922
29,32,1,256,128,35.34936808800012,115.87194401334855,9.183250427246094,8.683555603027344,8.683555603027344,8.849163055419922
30,32,1,256,192,50.714674577999176,121.14836684105164,9.5118408203125,9.012859344482422,9.012859344482422,9.220155715942383
31,32,1,256,256,67.1930362059993,121.91739594688207,9.966964721679688,9.46706771850586,9.46706771850586,9.63524055480957
32,48,1,64,64,13.325671684000554,230.532469420539,7.720469951629639,7.2196574211120605,7.2205729484558105,7.586414813995361
33,48,1,64,128,26.620034653999028,230.80360637611003,8.392139434814453,7.892699718475342,7.893615245819092,8.19851303100586
34,48,1,64,192,41.49626047100173,222.09230170126514,9.069759368896484,8.570777893066406,8.570777893066406,8.817935943603516
35,48,1,64,256,59.11723960999916,207.85814901143647,9.743717193603516,9.244735717773438,9.244735717773438,9.433238983154297
36,48,1,128,64,18.24092148499949,168.41254442799251,8.479029655456543,7.980048179626465,7.980048179626465,8.22680377960205
37,48,1,128,128,32.1711798260003,190.9783860346491,9.06839370727539,8.568496704101562,8.568496704101562,8.815235137939453
38,48,1,128,192,49.06409400800112,187.83593555191504,9.740062713623047,9.240623474121094,9.240623474121094,9.429622650146484
39,48,1,128,256,67.44044383000073,182.2052065815989,10.414020538330078,9.9150390625,9.9150390625,10.04446792602539
40,48,1,192,64,23.23501569200016,132.21424253471423,9.53485107421875,9.035308837890625,9.035308837890625,9.161685943603516
41,48,1,192,128,38.913515283999004,157.88858845467436,9.735950469970703,9.236968994140625,9.236968994140625,9.425548553466797
42,48,1,192,192,56.53913660499893,163.00213539492154,10.417232513427734,9.918251037597656,9.918251037597656,10.048175811767578
43,48,1,192,256,77.16762503499922,159.23776317369885,11.087528228759766,10.588546752929688,10.588546752929688,10.65981674194336
44,48,1,256,64,28.32801807299984,108.44387320297575,10.589653015136719,10.090568542480469,10.090568542480469,10.099254608154297
45,48,1,256,128,45.757632312999704,134.27268172384206,10.589653015136719,10.090568542480469,10.090568542480469,10.099254608154297
46,48,1,256,192,64.90397906699945,141.9943758838954,11.083415985107422,10.584434509277344,10.584434509277344,10.655742645263672
47,48,1,256,256,86.06670997000037,142.77297231743998,11.762866973876953,11.263885498046875,11.263885498046875,11.276538848876953
