,batch_size,num_microbatches,prompt_len,new_tokens,time (s),throughput (tokens/s),peak memory GPU:0,peak memory GPU:1,peak memory GPU:2,peak memory GPU:3
0,16,1,128,128,9.620621780999954,212.87605381646483,3.5759406089782715,4.051985263824463,4.051985263824463,3.4982008934020996
1,16,2,128,128,10.605409280000003,193.10900182439724,3.5955095291137695,4.0709733963012695,4.0705461502075195,3.51755428314209
2,16,4,128,128,14.175580301000082,144.47380329505907,3.6587915420532227,4.134376525878906,4.134468078613281,3.580594062805176
3,16,1,128,256,19.73384484999997,207.5621872541481,3.965512752532959,4.504025936126709,4.504270076751709,3.856889247894287
4,16,2,128,256,21.67691527399984,188.95677490205014,3.977688789367676,4.516079902648926,4.516140937805176,3.868117332458496
5,16,4,128,256,28.96877438899992,141.39362421750715,4.037487983703613,4.575695991516113,4.575604438781738,3.9273080825805664
6,16,1,128,384,31.289763004999713,196.3581507158832,4.3570380210876465,4.9491400718688965,4.9491400718688965,4.2076096534729
7,16,2,128,384,33.51894816500044,183.29930789461335,4.343510627746582,4.944523811340332,4.944523811340332,4.202506065368652
8,16,4,128,384,43.904222451999885,139.9409819116415,4.328141212463379,4.928940773010254,4.928910255432129,4.186345100402832
9,16,1,128,512,45.483356319999984,180.10983935233043,4.640775203704834,5.304288387298584,5.304288387298584,4.468885898590088
10,16,2,128,512,46.70141143899991,175.41225730832917,4.601727485656738,5.265240669250488,5.265240669250488,4.429228782653809
11,16,4,128,512,59.761253387000124,137.07878492692402,4.5829973220825195,5.2465105056762695,5.2465105056762695,4.409462928771973
12,16,1,256,128,12.147108303000095,168.59979749206522,4.248180389404297,4.724193572998047,4.724193572998047,4.149395942687988
13,16,2,256,128,12.244113310000103,167.264051560789,4.22092866897583,4.69694185256958,4.69694185256958,4.131144046783447
14,16,4,256,128,15.506445780999911,132.0741083368969,4.207303524017334,4.683316707611084,4.683316707611084,4.123332500457764
15,16,1,256,256,23.769724544999917,172.32004486402911,4.3747687339782715,4.9754157066345215,4.9754157066345215,4.234358310699463
16,16,2,256,256,24.299176343,168.56538436455924,4.343167304992676,4.943875312805176,4.943631172180176,4.202513694763184
17,16,4,256,256,30.722491613999864,133.3225199135054,4.327763557434082,4.928563117980957,4.928013801574707,4.186562538146973
18,16,1,256,384,36.65909405299999,167.59824973081152,4.639462947845459,5.302854061126709,5.302854061126709,4.46768045425415
19,16,2,256,384,36.935477386,166.34413400945556,4.600529670715332,5.263859748840332,5.263859748840332,4.42825984954834
20,16,4,256,384,46.4729844149997,132.20584125036206,4.582497596740723,5.245644569396973,5.245736122131348,4.409100532531738
21,16,1,256,512,51.46482098599972,159.17669279814493,4.9053778648376465,5.6316351890563965,5.6316351890563965,4.702223300933838
22,16,2,256,512,50.76822158799996,161.3607832569092,4.858624458312988,5.584576606750488,5.584759712219238,4.654860496520996
23,16,4,256,512,63.10930320499983,129.80653539129852,4.836163520812988,5.562024116516113,5.562085151672363,4.631241798400879
24,16,1,384,128,14.772722202000296,138.63389373982076,4.717251777648926,5.255764961242676,5.255764961242676,4.576458930969238
25,16,2,384,128,13.986530363999918,146.42659377992481,4.6763739585876465,5.2148871421813965,5.2148871421813965,4.549509525299072
26,16,4,384,128,16.710200736999923,122.55986820465264,4.658041477203369,5.196554660797119,5.196554660797119,4.540599346160889
27,16,1,384,256,27.68290627999977,147.96134331312103,4.717251777648926,5.301908016204834,5.301908016204834,4.576458930969238
28,16,2,384,256,26.759093899999698,153.06945800582756,4.6763739585876465,5.262661933898926,5.262722969055176,4.549509525299072
29,16,4,384,256,32.50012143999993,126.03029830401793,4.658041477203369,5.243435859680176,5.243496894836426,4.540599346160889
30,16,1,384,384,42.05415624099987,146.09733137411106,4.9062628746032715,5.6317877769470215,5.6317877769470215,4.7030930519104
31,16,2,384,384,40.71554597500017,150.9005922153786,4.859135627746582,5.584782600402832,5.584660530090332,4.655661582946777
32,16,4,384,384,49.03921909699966,125.28747629213176,4.836182594299316,5.562043190002441,5.561921119689941,4.6319475173950195
